_id,Project ID,Planning_ID,Implementation_By,Project,Site_ID,Site_Name,HO_Date,Scope,New_RAT,New_Sector,Approval_Status,Approval_Ref,Blank,Tilt,Azimuth,Antenna_Height,New_RRU_Type,RRU_From,New_BTS_Type,BTS_From,New_Antenna_Type,Antenna_From,Cards_Type_n_From,Battery_count_n_From,Mobitel_Region,Planning_Engineer,On_Air_Target,Planning_Comments,Site_Engineer,Assigned_Date,Special_Tag,Coordinator_Comments,Sub_Contractor,Sub_Contractor_Remarks,Site_Status,Dependency,Responsible,Mobilization_Status,Mobilized_Date,Installation_Status,Installation_Date,Commissioning_Status,Commisioned_Date,SAR_Status,PAT_Status,PAT_Submitted,PAT_Pass_Date,On_Air_Status,On_Air_Date,Last Modified By,Supply_PR_Status,Supply_PR_Number,SAR_Date,SAR_Reference,PAT_Reference,Balance_Material_Returned_Date,Check_List_Verified,Material_Reconciled,Check_List_Submitted,Dependencies_On_Air_Target,Supply_BOQ_Submitted,Supply_BOQ_Approved,Power_Connected_Date,TX_Connected_Date,IMP_PR_Number
639b54bf135f56581322c0b3,62e8e40035659d158f2e4db8,202201125,Mobitel Direct,Other Project 2022,GMNLP1,Nilpanagoda,6/27/2022,Miscellaneous HO Huawei2022,G9L85,TBC,Pending,123,N/A,4,140	 230	 330,38,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,5/4/2020,N/A,Dumindu Chamikara,6/28/2022,New Site,N/A,Intel Solutions,PAT Pass,Not Started,Implementation,Project,Completed,11/19/2022,Completed,11/19/2022,Completed,11/22/2022,Pending,Pass,11/22/2022,6/24/2022,Completed,11/22/2022,Dumindu Chamikara,,,,,,,,,,,,,,,
639b54bf135f56581322c07b,62e8e39f35659d158f2e4d52,202201069,Mobitel Direct,Other Project 2022,ZMRT39,Uyana North,3/29/2022,Miscellaneous HO Huawei2022,RRU SWAP,TBC,N/A,123,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,3/9/2020,N/A,Mohamed Imran,3/30/2022,N/A,N/A,Garter Solutions,PAT Submission Pending,Commissioned,Submission,Project,Completed,6/3/2022,Completed,6/5/2022,Completed,6/3/2022,Pending,Pending,,,Pending,6/3/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c07e,62e8e39f35659d158f2e4d55,202201072,Mobitel Direct,Other Project 2022,RTWLK1,Wallaketiya,4/6/2022,Miscellaneous HO Huawei2022,GL18 Sector,TBC,Pending,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Tiresh,3/12/2020,N/A,Yomal Kodagoda,4/6/2022,New Site,N/A,,Sub con hold installation due to rate card issue,Installation Pending,Implementation,Project,Completed,5/6/2022,Completed,5/9/2022,Completed,5/12/2022,PAT Only,Pass,5/15/2022,8/15/2022,Completed,5/12/2022,Yomal Kodagoda,,,,,,,,,,,,,,,
639b54bf135f56581322c084,62e8e39f35659d158f2e4d5b,202201078,Mobitel Direct,Other Project 2022,ZMRT21,Moratuwa_University,5/9/2022,1. Miscellaneous HO Huawei2022,5G,TBC,Approved,123,N/A,4,280,284,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Thilanka,3/18/2020,N/A,Mohamed Imran,5/10/2022,N/A,N/A,Garter Solutions,Installed/Commissioned	Data File Pending,Installed / Commissioning Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c091,62e8e39f35659d158f2e4d68,202201091,Mobitel Direct,Other Project 2022,MOATH2,Telulla,5/20/2022,Miscellaneous HO Huawei2022,BBU Merge,TBC,N/A,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Tiresh,3/31/2020,N/A,Suranga Gunawardhana,5/20/2022,N/A,Done by Monaragala TG Team,Mobitel Only,Done by Monaragala TG Team,On Air,N/A,N/A,Completed,6/19/2022,Completed,6/22/2022,Completed,6/25/2022,Pending,Pending,,,Completed,6/25/2022,Chamara Jayasanka,,,,NA,,,,,,,,,,,
639b54bf135f56581322c098,62e8e39f35659d158f2e4d6f,202201098,Mobitel Direct,Other Project 2022,ZJAL35,Weligampitiya East,5/25/2022,Miscellaneous HO Huawei2022,L21,TBC,Pending,123,N/A,4,0	 120	 240,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,4/7/2020,N/A,Mohamed Imran,5/26/2022,New Site,N/A,L&H engineers,,Installation Pending,Implementation,Project,Completed,9/6/2022,Completed,9/7/2022,Completed,9/8/2022,Pending,Pass,10/2/2022,10/19/2022,Completed,9/11/2022,Mohamed Imran,,,,,2.02E+13,,,,,,,,,,
639b54bf135f56581322c09c,62e8e40035659d158f2e4da1,202201102,Mobitel Direct,Other Project 2022,ZKAD35,Weboda South,5/25/2022,Miscellaneous HO Huawei2022,L21,TBC,Pending,123,N/A,4,0	 120	 240,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,4/11/2020,N/A,Suranga Gunawardhana,5/26/2022,New Site,N/A,DAR E-COM PRIVATE LIMITED,Installation Completed,PAT Pass with Minor,Rectification Pending,Project,Completed,8/10/2022,Completed,8/12/2022,Completed,8/28/2022,PAT Only,Pass with minor,8/28/2022,11/18/2022,Completed,8/28/2022,Chamara Jayasanka,,,,NA,2.02E+13,,,,,,,,,,
639b54bf135f56581322c0be,62e8e40035659d158f2e4dc3,202201136,Mobitel Direct,Other Project 2022,GMMAL2,Malwathuhiripitiya2,7/7/2022,Miscellaneous HO Huawei2022,2T2R sector convetion,TBC,Pending,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,5/15/2020,Need to commission before 15th July 2022,Shehan Perera,7/8/2022,N/A,N/A,,Implementation Pending,Installation Pending,Implementation,Project,Completed,8/6/2022,Completed,8/9/2022,Completed,8/12/2022,Approved,Pass,8/15/2022,9/11/2022,Completed,9/11/2022,Shehan Perera,,,9/6/2022,,,,,,,,,,,,
639b54bf135f56581322c0c2,62e8e40035659d158f2e4dc7,202201140,Mobitel Direct,Other Project 2022,KLBEN1,Bentota,7/7/2022,Miscellaneous HO Huawei2022,GSM 900 sector,TBC,Pending,123,N/A,Existing,Existing,53,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,5/19/2020,Need to commission before 15th July 2022,Mohamed Imran,7/8/2022,N/A,N/A,Intel Solutions,Implementation Pending,Installation Pending,Implementation,Project,Completed,5/1/2022,Completed,5/2/2022,Completed,5/3/2022,Pending,Pending,,,Pending,5/6/2022,Chamara Jayasanka,,,,,,,,,,,,,,,
639b54bf135f56581322c0c7,62e8e40035659d158f2e4dcc,202201145,Mobitel Direct,Other Project 2022,GMBEL3,TBC,7/7/2022,1. Miscellaneous HO Huawei2022,L2100,TBC,Pending,123,N/A,N/A,N/A,N/A,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,5/24/2020,N/A,Mohamed Imran,7/8/2022,New Site,N/A,Intel Solutions,Implementation Pending,Installation Pending,Implementation,Project,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Pending,,Mohamed Imran,,,,,,,,,,,,,,,
639b54bf135f56581322c09e,62e8e40035659d158f2e4da3,202201104,Mobitel Direct,Other Project 2022,GMNIT3,Nittambuwa Town,5/25/2022,Miscellaneous HO Huawei2022,L21,TBC,Pending,123,N/A,4,0	 120	 240,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,4/13/2020,N/A,Himantha Rajapaksha,5/26/2022,New Site,N/A,,Implementation Pending,Not Started,Implementation,Project,Completed,8/22/2022,Completed,8/23/2022,Completed,8/24/2022,Pending,Pending,,,Completed,8/27/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c0a2,62e8e40035659d158f2e4da7,202201108,Mobitel Direct,Other Project 2022,COL036,Premadasa_Stadium,5/31/2022,Miscellaneous HO Huawei2022,L18,TBC,Approved,123,N/A,2 for all,130,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Thilanka,4/17/2020,Need to commission before 6th June 2022 & remove before 15th June 2022,Suranga Gunawardhana,6/3/2022,N/A,N/A,L&H,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,6/6/2022,Completed,6/8/2022,Completed,6/6/2022,PAT Only,Pending,,,Completed,6/6/2022,Suranga Gunawardhana,,,,,,,,,,,,,,,
639b54bf135f56581322c0a3,62e8e40035659d158f2e4da8,202201109,Mobitel Direct,Other Project 2022,COL377,Media Box,5/31/2022,Miscellaneous HO Huawei2022,UL,TBC,Approved,123,N/A,Existing,Existing,Existing,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Thilanka,4/18/2020,Need to commission before 6th June 2022 & remove before 15th June 2022,Suranga Gunawardhana,6/3/2022,N/A,N/A,L&H,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,6/6/2022,Completed,6/8/2022,Completed,6/6/2022,Approved,Pass,6/7/2022,8/16/2022,Completed,8/17/2022,Suranga Gunawardhana,,,6/8/2022,2.02E+13,2.02E+13,Not Applicable,Not Applicable,Not Applicable,,,,,,,
639b54bf135f56581322c0c9,62e8e40035659d158f2e4dce,202201147,Mobitel Direct,Other Project 2022,BDDOL1,Dole_Mahiyanganaya_farm,7/11/2022,Miscellaneous HO Huawei2022,Relocation of BDDOL1 ,TBC,Pending,123,N/A,4,130	 210	 330,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Tiresh,5/26/2020,This is COW to COW relocation of BDDOL1 site				COW implemantation done by Mobitel				40m COW from KLBEN1 removed ,Dumindu Chamikara,7/14/2022,New Site,N/A,,Implementation Pending,Not Started,Implementation,Project,Completed,8/18/2022,Completed,8/19/2022,Completed,8/20/2022,Pending,Pending,,,Completed,8/23/2022,Chamara Jayasanka,,,,,,,,,,,,,,,
639b54bf135f56581322c0d9,62e8e41635659d158f2e4de4,202202006,Mobitel Direct,Other Project 2022,IBBAY1,Chaaya Bey Beruwala ( Cinnamon Bey Beruwala),1/27/2022,Covid 19 Capacity update 3,RRU Removal,TBC,Approved,123,N/A,Existing,Existing,IBS,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,6/11/2020,N/A,Mohamed Imran,1/30/2022,VIP Capacity Upgrade,N/A,Assure Solutions,N/A,SAR Approved,N/A,N/A,Completed,2/17/2022,Completed,2/19/2022,Completed,2/17/2022,Approved,SAR Only,,2/21/2022,Completed,2/17/2022,Suranga Gunawardhana,,,2/21/2022,,,,,,,,,,,,
639b54bf135f56581322c0db,62e8e41635659d158f2e4de6,202202008,Mobitel Direct,Other Project 2022,IBEDN1,Eden Resort & Spa,1/27/2022,Covid 19 Capacity update 3,RRU Removal,TBC,Approved,123,N/A,Existing,Existing,IBS,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,6/13/2020,N/A,Mohamed Imran,1/30/2022,VIP Capacity Upgrade,N/A,Assure Solutions,N/A,SAR Approved,N/A,N/A,Completed,2/19/2022,Completed,2/21/2022,Completed,2/19/2022,Approved,SAR Only,,2/21/2022,Completed,2/19/2022,Suranga Gunawardhana,,,2/21/2022,,,,,,,,,,,,
639b54bf135f56581322c0ad,62e8e40035659d158f2e4db2,202201119,Mobitel Direct,Other Project 2022,MOKUD1,Kuda_Oya,6/2/2022,Miscellaneous HO Huawei2022,L850,TBC,N/A,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,4/28/2020,N/A,Suranga Gunawardhana,6/3/2022,N/A,N/A,N/A,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,6/5/2022,Completed,6/7/2022,Completed,6/5/2022,Approved,Pending,,,Completed,6/5/2022,Suranga Gunawardhana,,,10/5/2022,2.02E+13,,,,,,,,,,,
639b54bf135f56581322c0bd,62e8e40035659d158f2e4dc2,202201135,Mobitel Direct,Other Project 2022,KLKLP1,Kalupahana,7/5/2022,Miscellaneous HO Huawei2022,Dual Band convertion ,TBC,N/A,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,5/14/2020,Need to commission before 9th July 2023,Mohamed Imran,7/6/2022,N/A,N/A,L&H engineers,PAT Approval Pending,Commissioned / PAT Approval Pending,Approval,Operation,Completed,7/13/2022,Completed,7/15/2022,Completed,7/13/2022,Pending,Pending,,,Pending,7/16/2022,Mohamed Imran,,,,,,,,,,,,,,,
639b54bf135f56581322c0bf,62e8e40035659d158f2e4dc4,202201137,Mobitel Direct,Other Project 2022,COL262,Darly_rd	_Colombo_10,7/7/2022,Miscellaneous HO Huawei2022,Card instalation ,TBC,N/A,123,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,5/16/2020,Need to commission before 15th July 2022,Yomal Kodagoda,7/8/2022,N/A,N/A,N/A,PAT Approval Pending,Commissioned / PAT Approval Pending,Approval,Operation,Completed,7/16/2022,Completed,7/18/2022,Completed,7/16/2022,Approved,Pass,7/19/2022,7/14/2022,Completed,7/16/2022,Yomal Kodagoda,,,7/30/2022,,,,,,,,,,,,
639b54bf135f56581322c0c0,62e8e40035659d158f2e4dc5,202201138,Mobitel Direct,Other Project 2022,KLWAS1,Waskaduwa,7/7/2022,Miscellaneous HO Huawei2022,Card instalation ,TBC,N/A,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,5/17/2020,Need to commission before 15th July 2022,Yomal Kodagoda,7/8/2022,N/A,N/A,N/A,PAT Approval Pending,Commissioned / PAT Approval Pending,Approval,Operation,Completed,7/22/2022,Completed,7/24/2022,Completed,7/22/2022,Approved,Pass,7/25/2022,7/14/2022,Completed,7/22/2022,Yomal Kodagoda,,,8/5/2022,,,,,,,,,,,,
639b54bf135f56581322c0d1,62e8e41635659d158f2e4ddc,202201155,Mobitel Direct,Other Project 2022,MTMID2,Midigama2,7/27/2022,1. Miscellaneous HO Huawei2022,Dualbeam conversion,TBC,Pending,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,6/3/2020,Need to complete before 1st August 2022,Suranga Gunawardhana,7/29/2022,N/A,N/A,,Installation Pending ,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pass,,8/24/2022,Pending,,Suranga Gunawardhana,,,,,,,,,,,,,,,
639b54bf135f56581322c0d6,62e8e41635659d158f2e4de1,202202003,Mobitel Direct,Other Project 2022,RTWLK1,Wallaketiya,1/12/2022, 2. Covid 19 Capacity update 3,RRU Instalation,TBC,Pending,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Tiresh,6/8/2020,N/A,Suranga Gunawardhana,1/18/2022,New Site,N/A,,Installation Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,Suranga Gunawardhana,,,,,,,,,,,,,,,
639b54bf135f56581322c0df,62e8e41635659d158f2e4dea,202202013,Mobitel Direct,Other Project 2022,KGDEW2,Imbulgasdeniya,2/2/2022,Covid 19 Capacity update 3,RRU SWAP,TBC,Approved,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Tiresh,6/17/2020,Need to commission before  7th February 2022,Himantha Rajapaksha,2/3/2022,VIP Capacity Upgrade,N/A,Assure Solutions,N/A,On Air,N/A,N/A,Completed,2/6/2022,Completed,2/8/2022,Completed,3/5/2022,Approved,Pass,3/8/2022,4/22/2022,Completed,3/5/2022,,,,2/7/2022,,,,,,,,,,,,
639b54bf135f56581322c0e3,62e8e41635659d158f2e4dee,202208004,Mobitel Direct,Other Project 2022,KYKEN1,Kengalla,1/18/2022,BTS Removal,BTS Removal,TBC,Approved,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,6/21/2020,N/A,Indika Shantha,1/28/2022,VIP Capacity Upgrade,N/A,L&H,SAR Approval Pending,Removal Completed / SAR Approval Pending,Approval,Operation,Completed,4/29/2022,Completed,5/1/2022,Completed,4/29/2022,Pending,SAR Only,,,Completed,4/29/2022,Chamara Jayasanka,,,,,,,,,,,,,,,
639b54bf135f56581322c0e6,62e8e41635659d158f2e4df1,202208007,Mobitel Direct,Other Project 2022,KYPER5,Kiribathkumbura,1/18/2022,BTS Removal,BTS Removal,TBC,Approved,123,N/A,Existing,Existing,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,6/24/2020,N/A,Amilanath Bambaradeniya,2/4/2022,VIP Capacity Upgrade,N/A,Intel,SAR Approval Pending,SAR Only/ SAR Submitted,Approval,Operation,Completed,2/4/2022,Completed,2/6/2022,Completed,2/4/2022,Approved,SAR Only,,,Completed,2/4/2022,Chamara Jayasanka,,,2/26/2022,,,,,,,,,,,,
639b54bf135f56581322c0e2,62e8e41635659d158f2e4ded,202208003,Mobitel Direct,Other Project 2022,KYGUN2,Gunnepana2,1/18/2022,BTS Removal,BTS Removal,TBC,Approved,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,6/20/2020,N/A,Amilanath Bambaradeniya,1/28/2022,VIP Capacity Upgrade,N/A,L&H,SAR Approval Pending,Removal Completed / SAR Approval Pending,Approval,Operation,Completed,2/2/2022,Completed,2/4/2022,Completed,2/2/2022,Pending,SAR Only,,,Completed,2/2/2022,Chamara Jayasanka,,,,,,,,,,,,,,,
639b54bf135f56581322c0e5,62e8e41635659d158f2e4df0,202208006,Mobitel Direct,Other Project 2022,KYMAL1,Wewarauma,1/18/2022,BTS Removal,BTS Removal,TBC,Approved,123,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,6/23/2020,N/A,Dumindu Chamikara,1/28/2022,N/A,N/A,L&H,SAR Approval Pending,SAR Only/ SAR Submitted,Approval,Operation,Completed,4/29/2022,Completed,5/1/2022,Completed,4/29/2022,Rejected,SAR Only,,,Completed,4/29/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c0f0,62e8e41635659d158f2e4dfb,202209007,Mobitel Direct,Other Project 2022,GMIND2,Indigolla_2,1/18/2022,Card Removal,Card Removal,TBC,N/A,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,7/4/2020,N/A,Indika Shantha,1/19/2022,N/A,N/A,N/A,SAR Approval Pendnig,SAR Only/ SAR Submitted,Approval,Operation,Completed,1/29/2022,Completed,1/31/2022,Completed,1/29/2022,Approved,SAR Only,,,Completed,1/29/2022,Chamara Jayasanka,,,,,,,,,,,,,,,
639b54bf135f56581322c0f2,62e8e41635659d158f2e4dfd,202209009,Mobitel Direct,Other Project 2022,GMMAT1,Mathammana,1/18/2022,Card Removal,Card Removal,TBC,N/A,123,N/A,Existing,Existing,100,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,7/6/2020,N/A,Indika Shantha,1/19/2022,N/A,N/A,N/A,SAR Approval Pendnig,SAR Only/ SAR Submitted,Approval,Operation,Completed,2/2/2022,Completed,2/4/2022,Completed,2/2/2022,Approved,SAR Only,,,Completed,2/2/2022,Chamara Jayasanka,,,,,,,,,,,,,,,
639b54bf135f56581322c0e7,62e8e41635659d158f2e4df2,202208008,Mobitel Direct,Other Project 2022,KYPIL1,Pilimathalawa,1/18/2022,BTS Removal,BTS Removal,TBC,Approved,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,6/25/2020,N/A,Amilanath Bambaradeniya,2/3/2022,VIP Capacity Upgrade,N/A,L&H,SAR Approval Pending,SAR Only/ SAR Submitted,Approval,Operation,Completed,2/3/2022,Completed,2/5/2022,Completed,2/3/2022,Approved,SAR Only,,,Completed,2/3/2022,Chamara Jayasanka,,,2/28/2022,,,,,,,,,,,,
639b54bf135f56581322c0ea,62e8e41635659d158f2e4df5,202209001,Mobitel Direct,Other Project 2022,BDKOS1,Koslanda,1/18/2022,9.Card Removal,Card Removal,TBC,N/A,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,6/28/2020,N/A,Suranga Gunawardhana,1/19/2022,N/A,N/A,N/A,Extention License Issues,To be Withdrawn,License,Planning,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,Suranga Gunawardhana,,,,,,,,,,,,,,,
639b54bf135f56581322c0ef,62e8e41635659d158f2e4dfa,202209006,Mobitel Direct,Other Project 2022,GMGAN2,Ganemulla_SLT,1/18/2022,9.Card Removal,Card Removal,TBC,Withdrawn,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,7/3/2020,N/A,Indika Shantha,1/19/2022,N/A,N/A,N/A,Capacity not enough,Withdrawn,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c042,62e8e36c35659d158f2e4d02,202201012,Mobitel Direct,Other Project 2022,KUDUN1,Dunumawa ,1/31/2022,1. Miscellaneous HO Huawei2022,G9L850,TBC,Pending,123,N/A,4 for all,0	 120	 240,70,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,1/12/2020,N/A,Dumindu Chamikara,2/2/2022,New Site,N/A,,Implementation Pending,Not Started,Implementation,Project,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Pending,,Chamara Jayasanka,,,,,,,,,,,,,,,
639b54bf135f56581322c048,62e8e36c35659d158f2e4d08,202201018,Mobitel Direct,Other Project 2022,MTTEL2,Thelijjavila 2,2/8/2022,Miscellaneous HO Huawei2022,G9L850,TBC,Approved,123,N/A,2 for All,30120215320,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,1/18/2020,Need to install new 4th sector at 30 azimuth			Need to change 80 azimuth to 120 with installing single bracket on antenna leg			Need to change 245 azimuth to 215 with installing single bracket on antenna leg			4th sector need to arrange in 320 direction with G9L85 previously planned L18 with withdrawn			Sector 1 need to arrange 30 direction G9UL18			Sector 2 need to arrange 120 direction G9UL18			Sector 3 need to arrange 215 direction G9UL18,Suranga Gunawardhana,2/8/2022,New Site,N/A,Suvitech,N/A,On Air,N/A,N/A,Completed,2/18/2022,Completed,2/20/2022,Completed,2/19/2022,Approved,Pass,2/2/2022,2/20/2022,Completed,2/19/2022,Chamara Jayasanka,,,2/25/2022,,,4/27/2022,,,,,,,,,
639b54bf135f56581322c061,62e8e36c35659d158f2e4d21,202201043,Mobitel Direct,Other Project 2022,MOBIB1,Bibila,3/18/2022,1. Miscellaneous HO Huawei2022,3012 Equipment removals,TBC,N/A,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,2/12/2020,N/A,Mohamed Imran,3/21/2022,N/A,N/A,Suvitech,Removal Pending,Not Started,Implementation,Project,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Pending,,Chamara Jayasanka,,,,,,,,,,,,,,,
639b54bf135f56581322c06e,62e8e39f35659d158f2e4d45,202201056,Mobitel Direct,Other Project 2022,ZDEH30,Off_Quarry_Road,3/29/2022,Miscellaneous HO Huawei2022,RRU SWAP,TBC,Approved,123,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2/25/2020,N/A,Dumindu Chamikara,3/30/2022,N/A,N/A,L & H,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,4/4/2022,Completed,4/6/2022,Completed,4/4/2022,Pending,Pending,,,Completed,4/4/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c078,62e8e39f35659d158f2e4d4f,202201066,Mobitel Direct,Other Project 2022,ZMRT28,Idama,3/29/2022,Miscellaneous HO Huawei2022,RRU SWAP,TBC,N/A,123,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,3/6/2020,N/A,Mohamed Imran,3/30/2022,N/A,N/A,Garter Solutions,,On Air,PAT Submission Pending,Project,Completed,5/25/2022,Completed,5/27/2022,Completed,5/25/2022,Approved,Pass,5/28/2022,8/15/2022,Completed,5/25/2022,Chamara Jayasanka,,,7/7/2022,,,,,,,,,,,,
639b54bf135f56581322c081,62e8e39f35659d158f2e4d58,202201075,Mobitel Direct,Other Project 2022,COL426,SLAF_H/Q,4/17/2022,1. Miscellaneous HO Huawei2022,GL Sector,TBC,Pending,123,N/A,2,260,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Thilanka,3/15/2020,Need to complete before 20th April 2022,Yomal Kodagoda,4/17/2022,VIP Capacity Upgrade,N/A,,Approval Rejected,Withdrawn,Approval,Planning,Installation Pending,,Installation Pending,,Pending,,PAT Only,Pending,,,Hold,,Yomal Kodagoda,,,,,,,,,,,,,,,
639b54bf135f56581322c082,62e8e39f35659d158f2e4d59,202201076,Mobitel Direct,Other Project 2022,LCC087,Galleface Lamp Pole 10 ,4/18/2022,Miscellaneous HO Huawei2022,LP,TBC,N/A,123,N/A,2,65	 340,12,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Thilanka,3/16/2020,Need to complete before 18th April 2022,Yomal Kodagoda,4/18/2022,New Site,N/A,DAR ,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,7/8/2022,Completed,7/10/2022,Completed,7/8/2022,Pending,Pass,7/8/2022,7/15/2022,Completed,7/16/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c088,62e8e39f35659d158f2e4d5f,202201082,Mobitel Direct,Other Project 2022,KLGLN1,Galanigama,5/13/2022,1. Miscellaneous HO Huawei2022,G9L85,TBC,Pending,123,N/A,0	 120	 240,52.5,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,3/22/2020,N/A,Dumindu Chamikara,5/17/2022,New Site,N/A,,TSSR Approved/MCW Pending/Approval Rejected,Withdrawn,Approval,Planning,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c08d,62e8e39f35659d158f2e4d64,202201087,Mobitel Direct,Other Project 2022,HMSAN1,Sandunpura,5/13/2022,Miscellaneous HO Huawei2022,G9L85,TBC,Pending,123,N/A,0	 120	 240,35,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,3/27/2020,N/A,Suranga Gunawardhana,5/17/2022,New Site,N/A,L&H engineers,TSSR Pending,On Air,N/A,N/A,Completed,9/23/2022,Completed,9/23/2022,Completed,9/25/2022,PAT Only,Pass,9/25/2022,10/5/2022,Completed,9/25/2022,Chamara Jayasanka,,,,,20220925095112	,,,,,,,,,,
