_id,Planning_ID,Implementation_By,Project,Site_ID,Site_Name,HO_Date,Scope,New_RAT,New_Sector,Approval_Status,Approval_Ref,IMP_Scenario,blank1,blank2,blank3,Tilt,Azimuth,Antenna_Height,New_RRU_Type,RRU_From,New_BTS_Type,BTS_From,New_Antenna_Type,Antenna_From,Cards_Type_n_From,Battery_count_n_From,Mobitel_Region,Planning_Engineer,On_Air_Target,Planning_Comments,Site_Engineer,Assigned_Date,Special_Tag,Coordinator_Comments,Sub_Contractor,Sub_Contractor_Remarks,Site_Status,Dependency,Responsible,Mobilization_Status,Mobilized_Date,Installation_Status,Installation_Date,Commissioning_Status,Commisioned_Date,SAR_Status,PAT_Status,PAT_Pass_Date,On_Air_Status,On_Air_Date,__v,createdAt,updatedAt,AWR_1,AWR_2,AWR_3,Approval_Received_Date,BOI_Approved,Balance_Material_Returned_Date,COW_Approved,COW_Number,COW_Submitted,CPL_Approved,CPL_Number,CPL_Submitted,Capitalization_Status,Capitalized_Date,Check_List_Submitted,Check_List_Verified,Civil_PAT_Date,Dependencies_On_Air_Target,ETA,FAC_Approved,FAC_Number,FAC_Submitted,Finance_Remarks,HO_Modification,HO_Modified_Date,ICL_Approved,IMP_PO_Issued,IMP_PO_Number,IMP_PR_Approved_Date,IMP_PR_Number,IMP_PR_Raised,IMP_PR_Submitted,Logistics_Remarks,MCW_Completed_Date,MCW_Requested_Date,Material_Reconciled,PAC_Invoice_Approved,PAC_Invoice_Number,PAC_Invoice_Submitted,PAT_Reference,PAT_Submitted,PI_Approved_ENG,PI_Number,PI_Submitted,PO_Closed_Date,PO_Status,Payment_Confirmed,Payment_Method,Port_Clearance,Power_Connected_Date,Received_To_Port,SAQ_Clearance_Date,SAR_Date,SAR_Reference,Supply_BOQ_Approved,Supply_BOQ_Submitted,Supply_PO_Issued,Supply_PO_Number,Supply_PR_Approved_Date,Supply_PR_Number,Supply_PR_Raise,Supply_PR_Status,Supply_PR_Submitted,TRC_Approved,TSSR_Approved_Date,TSSR_Referance,TSSR_Submitted_Date,TX_Connected_Date,currentUser
62e90ff2092ec9454c92a0dc,202201041,Mobitel Direct,Other Project 2022,IBTRA1,Edit 25,2022-03-15,1. Miscellaneous HO Huawei2022,Edit 25,TBC,N/A,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-02-10,N/A,Suranga Gunawardhana,2022-03-15,N/A,N/A,null,N/A,PAT Pass / On Air,N/A,N/A,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.375Z,2022-08-26T06:24:58.221Z,Edit 08-50,Edit 08-50,Edit 08-50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0dd,202201042,Mobitel Direct,Other Project 2022,MONAK1,Edit 26,2022-03-18,1. Miscellaneous HO Huawei2022,Edit 26,TBC,N/A,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,2020-02-11,N/A,Mohamed Imran,2022-03-21,N/A,N/A,Suvitech,Removal Pending,Installation Pending,Implementation,Project,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.376Z,2022-08-26T06:24:58.222Z,Edit 08-51,Edit 08-51,Edit 08-51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0c3,202201016,Mobitel Direct,Other Project 2022,BTKLR4,Edit 27,2022-01-31,1. Miscellaneous HO Huawei2022,Edit 27,TBC,Pending,1900-05-02,TBC,N/A,N/A,N/A,4 for all,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,2020-01-16,N/A,Dumindu Chamikara,2022-02-02,New Site,N/A,null,TSSR Approved/MCW Pending,Installation Pending,Implementation,Project,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.360Z,2022-08-26T06:24:58.222Z,Edit 08-52,Edit 08-52,Edit 08-52,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-52,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0e3,202201048,Mobitel Direct,Other Project 2022,POTDU1,Edit 28,2022-03-18,1. Miscellaneous HO Huawei2022,Edit 28,TBC,Approved,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,2020-02-17,Need to complete before 25th March 2022,Indika Shantha,2022-03-21,VIP Capacity Upgrade,N/A,L & H,SAR Approval Pending,Removal Completed / SAR Approval Pending,Approval,Operation,Completed,2022-03-23,Completed,2022-03-25,Completed,2022-03-23,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.379Z,2022-08-26T06:24:58.223Z,Edit 08-53,Edit 08-53,Edit 08-53,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-53,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0ca,202201023,Mobitel Direct,Other Project 2022,MTWLG1,Edit 29,2022-03-01,1. Miscellaneous HO Huawei2022,Edit 29,TBC,Approved,1900-05-02,TBC,N/A,N/A,N/A,4 for all,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,2020-01-23,Need to completed before 14th March 2022,Mohamed Imran,2022-03-02,New Site,N/A,Garter Solutions,PAT Approval Pending,Commissioned / PAT Approval Pending,Approval,Operation,Completed,2022-05-01,Completed,2022-05-03,Completed,2022-05-30,Pending,Pending,null,Completed,2022-05-30,0,2022-08-02T11:52:18.366Z,2022-08-26T06:24:58.223Z,Edit 08-54,Edit 08-54,Edit 08-54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0d9,202201038,Mobitel Direct,Other Project 2022,IBPPL1,Edit 30,2022-03-15,1. Miscellaneous HO Huawei2022,Edit 30,TBC,N/A,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-02-07,N/A,Suranga Gunawardhana,2022-03-15,N/A,N/A,null,N/A,PAT Pass / On Air,N/A,N/A,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.374Z,2022-08-26T06:24:58.223Z,Edit 08-55,Edit 08-55,Edit 08-55,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-55,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0d7,202201036,Mobitel Direct,Other Project 2022,IBNHS1,Edit 31,2022-03-15,1. Miscellaneous HO Huawei2022,Edit 31,TBC,N/A,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-02-05,N/A,Suranga Gunawardhana,2022-03-15,N/A,N/A,null,N/A,PAT Pass / On Air,N/A,N/A,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.374Z,2022-08-26T06:24:58.224Z,Edit 08-56,Edit 08-56,Edit 08-56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0c8,202201021,Mobitel Direct,Other Project 2022,COL579,Edit 32,2022-02-22,1. Miscellaneous HO Huawei2022,Edit 32,TBC,Approved,1900-05-02,TBC,N/A,N/A,N/A,1900-01-05,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-01-21,N/A,Yomal Kodagoda,2022-02-28,N/A,N/A,DAR,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-03-17,Completed,2022-03-19,Completed,2022-03-22,Pending,Pass,2022-04-11,Completed,2022-03-22,0,2022-08-02T11:52:18.365Z,2022-08-26T06:24:58.226Z,Edit 08-57,Edit 08-57,Edit 08-57,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-57,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0e1,202201046,Mobitel Direct,Other Project 2022,GLAKM1,Edit 33,2022-03-18,1. Miscellaneous HO Huawei2022,Edit 33,TBC,Pending,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,2020-02-15,N/A,Suranga Gunawardhana,2022-03-21,N/A,N/A,null,Approval Pending,Installation Pending,Approval,Planning,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.379Z,2022-08-26T06:24:58.226Z,Edit 08-58,Edit 08-58,Edit 08-58,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-58,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0e2,202201047,Mobitel Direct,Other Project 2022,MTKAB3,Edit 34,2022-03-18,1. Miscellaneous HO Huawei2022,Edit 34,TBC,Pending,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,2020-02-16,N/A,Suranga Gunawardhana,2022-03-21,New Site,N/A,Suvitech,Approval Pending,Installation Pending,Approval,Planning,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.379Z,2022-08-26T06:24:58.227Z,Edit 08-59,Edit 08-59,Edit 08-59,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-59,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0be,202201011,Mobitel Direct,Other Project 2022,MTDER1,Edit 35,2022-01-31,1. Miscellaneous HO Huawei2022,Edit 35,TBC,Pending,1900-05-02,TBC,N/A,N/A,N/A,4 for all,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,2020-01-11,N/A,Yomal Kodagoda,2022-02-02,New Site,N/A,null,Tower Pending,Installation Pending,Implementation,Civil,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.357Z,2022-08-26T06:24:58.227Z,Edit 08-60,Edit 08-60,Edit 08-60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0cc,202201025,Mobitel Direct,Other Project 2022,CBPAD2,Edit 36,2022-03-04,1. Miscellaneous HO Huawei2022,Edit 36,TBC,Approved,1900-05-02,TBC,N/A,N/A,N/A,1900-01-04,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-01-25,Need to completed before 10th March 2022,Suranga Gunawardhana,2022-03-05,VIP Capacity Upgrade,N/A,L & H,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-03-09,Completed,2022-03-11,Completed,2022-03-09,Approved,Pass,2022-03-18,Completed,2022-03-09,0,2022-08-02T11:52:18.367Z,2022-08-26T06:24:58.227Z,Edit 08-61,Edit 08-61,Edit 08-61,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-61,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2022-03-23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0d1,202201030,Mobitel Direct,Other Project 2022,IBJET1,Edit 37,2022-03-15,1. Miscellaneous HO Huawei2022,Edit 37,TBC,N/A,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chandimal,2020-01-30,N/A,Suranga Gunawardhana,2022-03-15,N/A,N/A,null,N/A,PAT Pass / On Air,N/A,N/A,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.372Z,2022-08-26T06:24:58.227Z,Edit 08-62,Edit 08-62,Edit 08-62,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-62,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0de,202201043,Mobitel Direct,Other Project 2022,MOBIB1,Edit 38,2022-03-18,1. Miscellaneous HO Huawei2022,Edit 38,TBC,N/A,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,2020-02-12,N/A,Mohamed Imran,2022-03-21,N/A,N/A,Suvitech,Removal Pending,Installation Pending,Implementation,Project,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.376Z,2022-08-26T06:24:58.227Z,Edit 08-63,Edit 08-63,Edit 08-63,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-63,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0d8,202201037,Mobitel Direct,Other Project 2022,IBPET1,Edit 39,2022-03-15,1. Miscellaneous HO Huawei2022,Edit 39,TBC,N/A,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-02-06,N/A,Suranga Gunawardhana,2022-03-15,N/A,N/A,null,Implementation Pending,Installation Pending,Implementation,Project-IBS,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.374Z,2022-08-26T06:24:58.228Z,Edit 08-64,Edit 08-64,Edit 08-64,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-64,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0da,202201039,Mobitel Direct,Other Project 2022,IBSTM2,Edit 40,2022-03-15,1. Miscellaneous HO Huawei2022,Edit 40,TBC,N/A,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-02-08,N/A,Suranga Gunawardhana,2022-03-15,N/A,N/A,null,Implementation Pending,Installation Pending,Implementation,Project-IBS,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.374Z,2022-08-26T06:24:58.228Z,Edit 08-65,Edit 08-65,Edit 08-65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0c2,202201015,Mobitel Direct,Other Project 2022,AMADD2,Edit 41,2022-01-31,1. Miscellaneous HO Huawei2022,Edit 41,TBC,Pending,1900-05-02,TBC,N/A,N/A,N/A,4 for all,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,2020-01-15,N/A,Dumindu Chamikara,2022-02-02,New Site,N/A,null,TSSR Approval Pending,Withdrawn,Implementation,Project,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.359Z,2022-08-26T06:24:58.229Z,Edit 08-66,Edit 08-66,Edit 08-66,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-66,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0c7,202201020,Mobitel Direct,Other Project 2022,BDGAL1,Edit 42,2022-02-14,1. Miscellaneous HO Huawei2022,Edit 42,TBC,Approved,1900-05-02,TBC,N/A,N/A,N/A,1900-01-01,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Tiresh,2020-01-20,Need to completed before 17th February 2022,Indika Shantha,2022-02-14,VIP Capacity Upgrade,N/A,L & H,PAT Approval Pending,Commissioned / PAT Approval Pending,Approval,Operation,Completed,2022-02-16,Completed,2022-02-18,Completed,2022-02-18,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.364Z,2022-08-26T06:24:58.229Z,Edit 08-67,Edit 08-67,Edit 08-67,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-67,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0cb,202201024,Mobitel Direct,Other Project 2022,ZBIY14,Edit 43,2022-03-01,1. Miscellaneous HO Huawei2022,Edit 43,TBC,Approved,1900-05-02,TBC,N/A,N/A,N/A,1900-01-04,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Rabel,2020-01-24,Need to completed before 7th March 2022,Mohamed Imran,2022-03-02,VIP Capacity Upgrade,N/A,Assure Solutions,PAT Approval Pending,Commissioned / PAT Submission Pending,Approval,Operation,Completed,2022-03-08,Completed,2022-03-10,Completed,2022-03-08,Pending,Pending,null,Completed,2022-03-08,0,2022-08-02T11:52:18.367Z,2022-08-26T06:24:58.230Z,Edit 08-68,Edit 08-68,Edit 08-68,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-68,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e90ff2092ec9454c92a0d6,202201035,Mobitel Direct,Other Project 2022,IBLAN1,Edit 44,2022-03-15,1. Miscellaneous HO Huawei2022,Edit 44,TBC,N/A,1900-05-02,TBC,N/A,N/A,N/A,Existing,Edit,Edit,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-02-04,N/A,Suranga Gunawardhana,2022-03-15,N/A,N/A,null,Implementation Pending,Installation Pending,Implementation,Project-IBS,Pending,null,Pending,null,Pending,null,Pending,Pending,null,Pending,null,0,2022-08-02T11:52:18.373Z,2022-08-26T06:24:58.231Z,Edit 08-69,Edit 08-69,Edit 08-69,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Edit 08-69,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
